tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,score
tt1159705,movie,Teenage Angst,Teenage Angst,0,2008.0,,64.0,"['Drama', 'Thriller']",5.3,355,5.899784594498717
tt0397531,tvShort,Marc Dutroux - De verklaring,Marc Dutroux - De verklaring,0,2004.0,,4.0,"['Documentary', 'Short']",4.8,5,6.7862145435352605
tt2206822,tvEpisode,Vested Interest,Vested Interest,0,2012.0,,43.0,"['Comedy', 'Crime', 'Drama']",8.0,525,7.6445281209379985
tt0772197,movie,Reverb,Reverb,0,2008.0,,88.0,[],3.9,737,4.594486752781833
tt1412074,tvEpisode,Short on Love,Short on Love,0,2009.0,,25.0,[],7.4,5,6.841770099090817
tt0996101,tvEpisode,The Mouse and the Moon,The Mouse and the Moon,0,2005.0,,25.0,"['Adventure', 'Animation', 'Comedy']",6.8,8,6.8285831358111855
tt0156596,short,The Hat,The Hat,0,1964.0,,18.0,"['Animation', 'Short']",6.9,27,6.837008606200199
tt3438474,tvEpisode,Clipdown '13 Part 2,Clipdown '13 Part 2,0,2014.0,,22.0,[],7.8,5,6.850317107637825
tt0574762,tvEpisode,By Force and Violence: Part 1,By Force and Violence: Part 1,0,1967.0,,60.0,"['Crime', 'Drama', 'Mystery']",8.2,8,6.87584051977743
tt0495768,movie,Voyage au pays De Rimbaud,Voyage au pays De Rimbaud,0,1983.0,,65.0,"['Biography', 'Drama']",5.6,14,6.758741576902268
tt1497835,tvEpisode,The Old Mill,The Old Mill,0,1984.0,,25.0,"['Documentary', 'Family']",9.2,8,6.909595794039033
tt0203044,movie,Orgasmo non-stop,Orgasmo non-stop,1,1982.0,,72.0,[],4.4,7,6.757517810115471
tt0065702,movie,Chariots of the Gods,Erinnerungen an die Zukunft,0,1970.0,,92.0,[],6.4,1232,6.467333472407428
tt6725274,video,ABBA: Under Attack,ABBA: Under Attack,0,1983.0,,4.0,"['Music', 'Short']",6.1,14,6.787548161264408
tt0280390,movie,Aananda Raagam,Aananda Raagam,0,1982.0,,132.0,[],6.8,6,6.828826396541493
tt0308438,short,Joséphine,Joséphine,0,2000.0,,4.0,"['Animation', 'Short']",4.1,21,6.600296812749004
tt0087493,movie,Jack 'n Jill 2,Jack 'n Jill 2,1,1984.0,,86.0,[],6.8,21,6.827096812749004
tt3239582,movie,Wanita Tetap Wanita,Wanita Tetap Wanita,0,2013.0,,98.0,[],6.8,17,6.8275374113302885
tt7157756,tvEpisode,SMG4 Plays Merio Nernterndoes,SMG4 Plays Merio Nernterndoes,0,2015.0,,3.0,"['Adventure', 'Animation', 'Comedy']",8.0,6,6.859464694413834
tt5227468,movie,Beiimaan Love,Beiimaan Love,0,2016.0,,120.0,"['Drama', 'Romance', 'Thriller']",2.8,374,4.330305477922472
tt5518756,movie,The Misandrists,The Misandrists,0,2017.0,,91.0,"['Comedy', 'Drama']",5.1,387,5.7429776025767065
tt0533506,tvEpisode,The Prom,The Prom,0,1999.0,,60.0,"['Action', 'Drama', 'Fantasy']",8.9,2740,8.740307916196446
tt0244757,movie,Reefer Madness II: The True Story,Reefer Madness II: The True Story,0,1985.0,,78.0,[],7.0,32,6.850475874280655
tt1113457,tvEpisode,Lucy Decides to Redecorate,Lucy Decides to Redecorate,0,1963.0,,30.0,[],8.6,45,7.120343807252741
tt0164461,movie,"Bronson Lee, Champion",Za karate 3: Denkô sekka,0,1975.0,,81.0,"['Action', 'Comedy', 'Drama']",6.0,35,6.719599254497163
tt0811693,tvEpisode,The Happiness Patrol: Part Three,The Happiness Patrol: Part Three,0,1988.0,,25.0,"['Adventure', 'Drama', 'Family']",7.0,248,6.9181849123422445
tt4515194,short,Trance,Trance,0,2015.0,,12.0,"['Mystery', 'Short', 'Thriller']",9.1,48,7.223011563852891
tt0080096,movie,Victoria,Victoria,0,1979.0,,89.0,[],5.6,69,6.544879876467285
tt2503932,tvEpisode,Trial and Error,Trial and Error,0,2013.0,,43.0,"['Drama', 'Fantasy', 'Horror']",8.6,2495,8.451165272829387
tt0386010,video,Seamen Training Day,Seamen Training Day,1,2002.0,,90.0,[],7.0,6,6.833932779520216
tt0124880,movie,Som sendt fra himlen,Som sendt fra himlen,0,1951.0,,95.0,[],5.3,21,6.701096812749004
tt9067408,tvEpisode,Black Hole (Finale),Black Hole (Finale),0,2014.0,,20.0,"['Comedy', 'Sci-Fi']",9.6,5,6.888778646099364
tt7116478,movie,The Bits of Yesterday,The Bits of Yesterday,0,2018.0,,108.0,[],5.3,116,6.315287545470293
tt0491185,short,Tatoo,Tatoo,0,1998.0,,9.0,"['Comedy', 'Short']",7.6,9,6.858715139442231
tt3333084,short,Opsporing,Opsporing,0,2014.0,,34.0,"['Mystery', 'Short']",9.6,5,6.888778646099364
tt1265216,tvEpisode,Episode #10.15,Episode #10.15,0,2008.0,,43.0,"['Game-Show', 'Reality-TV']",6.3,10,6.807423444298121
tt6522398,movie,Katamarayudu,Katamarayudu,0,2017.0,,146.0,"['Action', 'Comedy']",5.8,1892,5.911161811969473
tt1865425,movie,Kumaré,Kumaré,0,2011.0,,84.0,[],7.5,4605,7.468240422670098
tt6097984,tvMovie,Tomboy,Tomboy,0,2018.0,,85.0,"['Family', 'Romance']",5.3,113,6.324193576570909
tt0043915,movie,People Will Talk,People Will Talk,0,1951.0,,110.0,"['Comedy', 'Drama', 'Romance']",7.4,5467,7.377067100278661
tt8369852,tvEpisode,I Think We're Alone Now,I Think We're Alone Now,0,2019.0,,43.0,"['Adventure', 'Drama', 'Mystery']",6.3,563,6.453123993923297
tt0238106,video,Buttslammers 12: Anal Madness,Buttslammers 12: Anal Madness,1,1996.0,,107.0,[],8.8,5,6.871684629005347
tt6768568,video,Thomas Dolby: Hyperactive!,Thomas Dolby: Hyperactive!,0,1984.0,,6.0,"['Music', 'Short']",6.8,5,6.828949586270304
tt1285093,tvEpisode,The Temptation of Sarah Jane Smith: Part 1,The Temptation of Sarah Jane Smith: Part 1,0,2008.0,,28.0,"['Drama', 'Family', 'Sci-Fi']",8.5,173,7.548443291510575
tt11484392,tvEpisode,Southern Kitchen,Southern Kitchen,0,2020.0,,43.0,[],6.8,20,6.827205635290165
tt9765542,movie,ANi,ANi,0,2019.0,,120.0,"['Drama', 'Fantasy', 'Sci-Fi']",3.3,6,6.739464694413834
tt2368182,movie,Please Subscribe,Please Subscribe,0,2012.0,,77.0,"['Biography', 'Comedy', 'Documentary']",6.1,374,6.377071647076701
tt0713457,tvEpisode,Rebirth: Part 2,Rebirth: Part 2,0,1991.0,,21.0,"['Adventure', 'Fantasy', 'Sci-Fi']",8.3,13,6.908571087550624
tt11651052,tvEpisode,Your Old Man,Your Old Man,0,2020.0,,11.0,"['Adventure', 'Animation', 'Comedy']",7.8,21,6.911096812749004
tt1206335,movie,Rotkäppchen,Rotkäppchen,0,1954.0,,46.0,"['Comedy', 'Family', 'Fantasy']",6.0,30,6.733491131997109
tt2139779,short,Crysis 2 vs. Call of Duty: Black Ops - The Ultimate Duel,Crysis 2 vs. Call of Duty: Black Ops - The Ultimate Duel,0,2011.0,,3.0,"['Action', 'Comedy', 'Fantasy']",5.4,19,6.720057270916335
tt7385570,short,We Know Where You Live,We Know Where You Live,0,2017.0,,14.0,"['Comedy', 'Short', 'Thriller']",7.0,5,6.833223090543808
tt1414206,short,Happy Birthday,Happy Birthday,0,2006.0,,28.0,[],8.4,7,6.8761618779120806
tt11633010,tvMiniSeries,Monty Don's American Gardens,Monty Don's American Gardens,0,2020.0,2020.0,59.0,[],7.3,6,6.841592353988302
tt4295140,tvSeries,Chef's Table,Chef's Table,0,2015.0,,50.0,[],8.6,12056,8.56699830713775
tt1990829,tvEpisode,Start. See What Happens,Start. See What Happens,0,2010.0,,23.0,"['Drama', 'Mystery']",7.7,123,7.133733531781963
tt0212815,movie,Big Eden,Big Eden,0,2000.0,,118.0,"['Comedy', 'Drama', 'Romance']",7.3,3906,7.273947812137182
tt6031416,tvEpisode,Love & Death,Love & Death,0,2017.0,,41.0,"['Drama', 'Fantasy']",8.0,138,7.2696844773494576
tt0049967,movie,X the Unknown,X the Unknown,0,1956.0,,81.0,"['Horror', 'Sci-Fi']",6.1,2445,6.16248100343577
tt4568022,tvEpisode,Felipe & Jasmine,Felipe & Jasmine,0,2015.0,,42.0,[],6.4,27,6.784274231200199
tt0516862,tvEpisode,Man with Two Shadows,Man with Two Shadows,0,1963.0,,52.0,"['Action', 'Comedy', 'Crime']",7.7,73,7.039980805255798
tt0262530,short,John Ford: Memorial Day 1970,John Ford: Memorial Day 1970,0,1974.0,,12.0,[],3.3,13,6.63997604622831
tt6822518,movie,Yasamak Güzel Sey,Yasamak Güzel Sey,0,2017.0,,101.0,"['Comedy', 'Drama']",7.5,1541,7.413262261687712
tt0351032,video,Hard 'N Heavy Volume 8,Hard 'N Heavy Volume 8,0,1990.0,,89.0,"['Documentary', 'Music']",5.8,9,6.790647912551475
tt2246108,movie,Vole comme un papillon,Vole comme un papillon,0,2012.0,,90.0,"['Drama', 'Family']",7.0,8,6.835334190663506
tt0073268,tvMovie,Last Hours Before Morning,Last Hours Before Morning,0,1975.0,,90.0,"['Crime', 'Drama']",5.5,14,6.75298026002984
tt0362087,video,Rhona Cameron: Rhona Cameron,Rhona Cameron: Rhona Cameron,0,2002.0,,90.0,"['Comedy', 'Documentary']",6.5,6,6.821166822073408
tt0118200,movie,X,Ekkusu,0,1996.0,,100.0,"['Action', 'Animation', 'Fantasy']",6.2,2450,6.253816425228537
tt1667518,tvEpisode,Das Mädchen seiner Träume,Das Mädchen seiner Träume,0,2011.0,,86.0,"['Crime', 'Drama']",6.2,52,6.713075456182389
tt0098325,movie,Sidewalk Stories,Sidewalk Stories,0,1989.0,,97.0,[],7.1,287,6.979988765866765
tt3713060,tvEpisode,A New Approach to Nuclear Cosmology,A New Approach to Nuclear Cosmology,0,2014.0,,47.0,"['Drama', 'History', 'War']",8.0,193,7.364867780064576
tt3699132,tvEpisode,Meet the New Girl,Meet the New Girl,0,2014.0,,21.0,[],5.5,12,6.763378436461622
tt2039743,tvEpisode,The October War: Battle for Golan Heights,The October War: Battle for Golan Heights,0,2010.0,,45.0,"['Documentary', 'History', 'War']",7.7,20,6.899494791916671
tt4174072,tvEpisode,Immortal Emerges from Cave,Immortal Emerges from Cave,0,2017.0,,53.0,"['Action', 'Adventure', 'Crime']",8.0,2898,7.9142866015949
tt0480890,tvMovie,Britain's Favourite Hoaxer,Britain's Favourite Hoaxer,0,2002.0,,48.0,[],7.7,7,6.855399166047674
tt0079504,movie,The Magician of Lublin,The Magician of Lublin,0,1979.0,,114.0,[],5.8,127,6.462287087604637
tt0547041,tvEpisode,Olivia Comes Out of the Closet,Olivia Comes Out of the Closet,0,1991.0,,22.0,"['Comedy', 'Family', 'Romance']",6.4,65,6.73460613328997
tt0850935,tvEpisode,Lexington and Concord,Lexington and Concord,0,2007.0,,48.0,"['Drama', 'Romance']",8.0,154,7.300193742003266
tt5339812,short,He Who Eats Children,He Who Eats Children,0,2016.0,,25.0,"['Biography', 'Documentary', 'Short']",7.4,19,6.873283077367948
tt0317416,tvEpisode,The Elephants' Graveyard,The Elephants' Graveyard,0,1976.0,,48.0,"['Comedy', 'Drama']",8.0,75,7.118336194694905
tt5750950,tvEpisode,Le Possédé,Le Possédé,0,2015.0,,52.0,"['Documentary', 'History', 'War']",7.5,61,6.970600700645694
tt0115264,tvSeries,Adrenalin Junkies,Medivac,0,1996.0,1998.0,50.0,[],8.0,36,6.988581898819815
tt2823044,tvEpisode,"Ride Her, Cowboy","Ride Her, Cowboy",0,2012.0,,25.0,[],5.6,12,6.768357689573655
tt2151739,movie,Meet Me in Montenegro,Meet Me in Montenegro,0,2014.0,,90.0,"['Comedy', 'Drama', 'Romance']",5.8,258,6.284135940836244
tt5872836,short,Andy,Andy,0,2017.0,,16.0,"['Drama', 'Music', 'Short']",7.1,90,6.9058752451011
tt6578116,short,Videohome,Videohome,0,2014.0,,11.0,[],4.0,24,6.5611628584476325
tt0907114,movie,Confession des masques,Confession des masques,0,2006.0,,81.0,[],5.2,6,6.787975332711706
tt0595031,tvEpisode,Signature,Signature,0,2003.0,,42.0,"['Crime', 'Drama']",9.0,30,7.080981479487456
tt0043393,movie,El ceniciento,El ceniciento,0,1952.0,,95.0,[],7.0,115,6.8865529162420085
tt4968584,tvEpisode,Team Kevin from Work,Team Kevin from Work,0,2015.0,,20.0,[],7.4,25,6.885725209398625
tt3134686,short,Light Is Waiting,Light Is Waiting,0,2007.0,,11.0,[],6.5,61,6.760255873059487
tt7485774,movie,Helden Boven Alles,Helden Boven Alles,0,2017.0,,90.0,[],6.9,17,6.8344479804359795
tt1126516,movie,Money Hai Toh Honey Hai,Money Hai Toh Honey Hai,0,2008.0,,138.0,"['Comedy', 'Drama']",2.8,527,4.020600797866734
tt7266540,tvEpisode,Sicilian Defense,Sicilian Defense,0,2016.0,,47.0,[],9.7,32,7.181510357039276
tt3315426,movie,476 A.D.,476 A.D.,0,2016.0,,165.0,[],8.9,7,6.890992386386657
tt3715406,movie,Atari: Game Over,Atari: Game Over,0,2014.0,,66.0,[],6.7,5481,6.705196883220184
tt1105356,short,Good Soil,Good Soil,0,2007.0,,25.0,"['Action', 'Drama', 'Short']",8.4,19,6.949895980593754
tt0706290,tvEpisode,Predator and Prey,Predator and Prey,0,1995.0,,60.0,"['Crime', 'Drama', 'Sci-Fi']",7.5,20,6.883430534888559
tt1386492,movie,This Is Not a Movie,This Is Not a Movie,0,2011.0,,99.0,"['Comedy', 'Drama']",4.6,642,5.186193115025546
tt0509086,tvEpisode,Will to Live,Will to Live,0,1980.0,,51.0,"['Comedy', 'Drama']",8.1,35,6.998008345406253
tt1866690,tvEpisode,Episode #11.14,Episode #11.14,0,2011.0,,86.0,"['Game-Show', 'Reality-TV']",6.2,5,6.816129073449791
tt0771426,tvEpisode,Cookie Dough,Cookie Dough,0,2005.0,,23.0,"['Adventure', 'Animation', 'Comedy']",7.7,61,7.012669666162935
tt0218599,movie,The Seventh Sense,The Seventh Sense,0,1999.0,,98.0,[],4.3,155,5.808526570800132
tt3486540,tvShort,Oshibka dyadyuski Au,Oshibka dyadyuski Au,0,1979.0,,17.0,"['Animation', 'Family', 'Fantasy']",7.3,75,6.945638826273852
tt9739378,short,Time & Again,Time & Again,0,2019.0,,28.0,"['Drama', 'Short']",8.5,13,6.919314889203516
tt2993720,short,The Martyr,The Martyr,0,2013.0,,15.0,"['Drama', 'News', 'Short']",9.0,8,6.902844739186713
tt0363665,tvMovie,Hasanaginica,Hasanaginica,0,1983.0,,72.0,[],8.7,17,6.958838224338419
tt1512231,tvMovie,Scotland on Screen,Scotland on Screen,0,2009.0,,60.0,[],7.9,10,6.874369050992682
tt0492016,movie,Gazap rüzgari,Gazap rüzgari,0,1982.0,,103.0,"['Crime', 'Drama', 'Romance']",6.3,57,6.724035675479898
tt0647504,tvEpisode,Tainted Fruit,Tainted Fruit,0,2001.0,,98.0,"['Crime', 'Drama', 'Mystery']",7.7,538,7.440122820322362
tt2654380,short,The Trestle at Pope Lick Creek,The Trestle at Pope Lick Creek,0,2013.0,,28.0,"['Adventure', 'Drama', 'Romance']",7.1,9,6.839807576417021
tt8637374,tvEpisode,Are You Ready For Some Megafootball?,Are You Ready For Some Megafootball?,0,2018.0,,11.0,"['Action', 'Adventure', 'Animation']",7.1,15,6.846205750767422
tt0304290,movie,Killer vs Killers,Killer contro killers,0,1985.0,,95.0,"['Action', 'Crime', 'Thriller']",5.4,162,6.237274176949491
tt6231366,tvEpisode,The Ring Leader,The Ring Leader,0,2016.0,,11.0,"['Action', 'Adventure', 'Animation']",3.7,28,6.48861557660409
tt2752006,tvEpisode,The Ultimate Sin,The Ultimate Sin,0,2013.0,,44.0,"['Crime', 'Documentary']",7.6,5,6.846043603364321
tt0107503,tvMovie,The Man with Three Wives,The Man with Three Wives,0,1993.0,,95.0,[],5.9,159,6.44864485357539
tt8119452,short,The Fishmonger,The Fishmonger,0,1947.0,,10.0,"['Documentary', 'Short']",6.2,8,6.808329971254223
tt0163833,movie,La Sicilia,La Sicilia,0,1997.0,,93.0,[],5.2,49,6.542353248875004
tt0275963,movie,Bichebi iasamnis quchidan,Bichebi iasamnis quchidan,0,1974.0,,65.0,"['Drama', 'War']",8.3,9,6.885185727677525
tt7697962,tvEpisode,Chapter Seventeen: The Missionaries,Chapter Seventeen: The Missionaries,0,2019.0,,54.0,"['Drama', 'Fantasy', 'Horror']",9.2,1536,8.892449973477195
tt2120097,tvMovie,Louis XI: Shattered Power,"Louis XI, le pouvoir fracassé",0,2011.0,,96.0,"['Drama', 'History']",7.3,64,6.932335164461607
tt5580520,short,Strobe,Strobe,0,2017.0,,10.0,"['Drama', 'Short']",6.4,5,6.8204025777232955
tt0746099,tvEpisode,Valentine's Day,Valentine's Day,0,2003.0,,22.0,[],8.0,32,6.97308123826533
tt4947490,tvEpisode,How to Talk to Girls,How to Talk to Girls,0,2012.0,,13.0,"['Comedy', 'Family', 'Talk-Show']",7.2,6,6.83903916249894
tt7904606,movie,Salam - The First ****** Nobel Laureate,Salam - The First ****** Nobel Laureate,0,2018.0,,75.0,[],8.0,280,7.473426725318765
tt0310692,movie,The Extraordinary Adventures of Saturnino Farandola,Le avventure straordinarissime di Saturnino Farandola,0,1913.0,,77.0,[],6.4,152,6.658200008365489
tt0397908,movie,Bad Boy,Bad Boy,0,2004.0,,59.0,[],8.6,8,6.889342629482072
tt9296564,movie,English Outlaw-The story of Dick Turpin,English Outlaw-The story of Dick Turpin,0,2019.0,,200.0,[],7.4,21,6.877496812749004
tt1682904,short,Final Etiquette...,Final Etiquette...,0,2010.0,,20.0,"['Crime', 'Drama', 'Short']",6.5,8,6.818456553532704
tt6263962,tvEpisode,Smilin' Jack,Smilin' Jack,0,2017.0,,21.0,[],7.8,52,7.0091608654350575
tt3016748,movie,Jacob's Ladder,Jacob's Ladder,0,2019.0,,89.0,"['Drama', 'Horror', 'Mystery']",3.4,2065,3.7423601583205106
tt2044843,movie,Possession,Possession,0,2012.0,,90.0,"['Drama', 'Mystery']",7.2,12,6.848025739366186
tt2313243,movie,I Am Orpheus,I Am Orpheus,0,2012.0,,90.0,[],8.6,24,6.997526494811269
tt3495326,short,The Red Hen,The Red Hen,0,1964.0,,10.0,"['Documentary', 'Short']",2.9,8,6.6969375661909325
tt0313100,tvSeries,The Medical Brothers,Uiga hyeongje,0,1997.0,,50.0,[],7.1,38,6.868068176731278
tt4935954,movie,A Flickering Truth,A Flickering Truth,0,2015.0,,96.0,[],7.1,86,6.903410168848415
tt0080309,tvMovie,The $5.20 an Hour Dream,The $5.20 an Hour Dream,0,1980.0,,104.0,[],7.1,28,6.859043592168292
tt3044882,movie,Nasha,Nasha,0,2013.0,,122.0,"['Drama', 'Thriller']",3.2,1132,3.8107084520112062
tt0088760,movie,Baby: Secret of the Lost Legend,Baby: Secret of the Lost Legend,0,1985.0,,95.0,"['Adventure', 'Family', 'Sci-Fi']",5.1,2990,5.223042622922414
tt3027156,tvSeries,Street Outlaws,Street Outlaws,0,2013.0,,60.0,[],6.7,922,6.725781236478932
tt0045759,movie,Eager to Live,Febbre di vivere,0,1953.0,,88.0,[],6.5,31,6.790285396874043
tt0169396,movie,You Can Thank Me Later,You Can Thank Me Later,0,1998.0,,110.0,"['Comedy', 'Drama']",5.6,189,6.27362249566328
tt0066895,movie,Carry on at Your Convenience,Carry on at Your Convenience,0,1971.0,,90.0,[],6.2,2687,6.249442456511403
tt0785678,tvEpisode,Sean and Yvonne,Sean and Yvonne,0,2006.0,,60.0,[],8.4,62,7.1641725195438175
tt0709932,tvEpisode,Paper Route,Paper Route,0,2005.0,,21.0,[],8.2,33,7.002191615218514
tt3642464,tvEpisode,Giant Woman,Giant Woman,0,2014.0,,11.0,"['Adventure', 'Animation', 'Comedy']",8.4,566,7.947640507153775
tt6545648,tvEpisode,Episode #1.2,Episode #1.2,0,2017.0,,60.0,"['Drama', 'Romance']",7.8,191,7.270890959969645
tt0788069,movie,The Erotic Mr. Rose,The Erotic Mr. Rose,0,1964.0,,52.0,"['Comedy', 'Fantasy']",4.2,12,6.6986481460051905
tt1502421,movie,The Lionshare,The Lionshare,0,2009.0,,65.0,[],6.0,298,6.36048235898909
tt0058987,short,Boulder Wham!,Boulder Wham!,0,1965.0,,7.0,"['Animation', 'Comedy', 'Family']",5.9,218,6.376228642477072
tt0068290,movie,Blood from the Mummy's Tomb,Blood from the Mummy's Tomb,0,1971.0,,94.0,[],5.7,2728,5.787478594246618
tt2090286,tvEpisode,The Age of Invention,The Age of Invention,0,2011.0,,58.0,[],8.8,23,7.00942144121925
tt8456174,tvSeries,Lola & Mila,Lola & Mila,0,2018.0,,6.0,[],8.1,8,6.8724649923512695
tt0434669,tvSeries,I cartoni dello zecchino d'oro,I cartoni dello zecchino d'oro,0,1999.0,,5.0,"['Animation', 'Family', 'Music']",5.9,9,6.794429425156517
tt0574229,tvEpisode,Sweet Charity,Sweet Charity,0,2003.0,,23.0,[],7.4,212,7.103796379109413
tt1302505,tvEpisode,Shissaku! Aratanaru teki,Shissaku! Aratanaru teki,0,2005.0,,23.0,"['Action', 'Adventure', 'Animation']",7.8,222,7.3072598740293815
tt0711102,tvEpisode,Report 7931: Sniper - When Is Your Cousin Not?,Report 7931: Sniper - When Is Your Cousin Not?,0,1969.0,,60.0,"['Drama', 'Mystery']",7.9,10,6.874369050992682
tt0381728,tvSeries,Les ailes du dragon,Les ailes du dragon,0,2000.0,,24.0,"['Adventure', 'Animation']",7.0,5,6.833223090543808
tt2843830,tvEpisode,VIII.,VIII.,0,2014.0,,57.0,"['Adventure', 'Drama']",8.9,1753,8.66078415902485
tt8106022,tvEpisode,In The Bed,In The Bed,0,2018.0,,47.0,"['Biography', 'Music']",7.7,26,6.918330208577455
tt0157218,tvSeries,Carry on Laughing!,Carry on Laughing!,0,1975.0,,24.0,"['Comedy', 'Crime', 'Mystery']",6.1,173,6.515607470615052
tt0316559,video,Sean Connery Close Up,Sean Connery Close Up,0,1997.0,,45.0,"['Biography', 'Documentary']",6.1,66,6.666353231143224
tt4336588,tvEpisode,Del VI,Del VI,0,2015.0,,59.0,"['Crime', 'Drama', 'Fantasy']",7.0,110,6.8848796554196205
tt3814384,tvEpisode,Hook of Revelations,Hook of Revelations,0,2014.0,,24.0,"['Comedy', 'Drama']",9.1,10,6.924578256013603
tt1422653,movie,Groupie,Groupie,0,2010.0,,90.0,"['Crime', 'Mystery', 'Thriller']",3.5,379,4.754069413136926
tt3677742,tvSpecial,Saturday Night Live: 40th Anniversary Special,Saturday Night Live: 40th Anniversary Special,0,2015.0,,106.0,[],8.1,1931,7.965312131105208
tt0796830,video,Praise to the Man,Praise to the Man,0,2005.0,,88.0,[],8.3,54,7.110156195007954
tt4936232,tvEpisode,Assamania I,Assamania I,0,2002.0,,21.0,"['Action', 'Animation', 'Comedy']",5.9,7,6.802009335539199
tt0597113,tvEpisode,Exercise in Fatality,Exercise in Fatality,0,1975.0,,60.0,"['Action', 'Crime', 'Drama']",7.4,16,6.8668334823969435
tt2036432,tvMovie,Restoring Courage: Jerusalem 2011,Restoring Courage: Jerusalem 2011,0,2011.0,,105.0,[],5.4,16,6.736221237498984
tt0140571,movie,Ein Stern fällt vom Himmel,Ein Stern fällt vom Himmel,0,1934.0,,86.0,[],6.8,21,6.827096812749004
tt6080460,movie,The Aliens,The Aliens,0,2017.0,,105.0,"['Drama', 'Sci-Fi']",6.1,18,6.776413778086036
tt3962798,tvMovie,True Crime: How to Murder Your Wife,How to Murder Your Wife,0,2015.0,,97.0,"['Comedy', 'Drama']",6.4,172,6.645322202461973
tt2229248,tvEpisode,Longbranch Steak and Seafood,Longbranch Steak and Seafood,0,2012.0,,42.0,[],7.7,6,6.851805119945748
tt9495832,tvEpisode,A Nightmare on Elm Street 2010,A Nightmare on Elm Street 2010,0,2019.0,,20.0,[],9.0,6,6.884996609307451
tt0188830,movie,Life of a Gigolo,Life of a Gigolo,0,1998.0,,101.0,[],4.9,189,5.957115318629787
tt7885408,tvEpisode,High Class Problems,High Class Problems,0,2018.0,,21.0,[],7.3,47,6.909689141982794
tt0193898,movie,Sete Dias de Agonia,Sete Dias de Agonia,0,1982.0,,102.0,[],5.8,13,6.774273566889467
tt0436974,short,Winter Sea,Winter Sea,0,2004.0,,25.0,"['Drama', 'Short']",6.9,15,6.833910668800209
tt8056036,tvEpisode,"Benny's Banners, Lost for Words and Raising Chicago","Benny's Banners, Lost for Words and Raising Chicago",0,2018.0,,42.0,"['Adventure', 'Biography', 'Crime']",8.6,5,6.867411124731842
tt0200489,movie,Bir sonbahar hikayesi,Bir sonbahar hikayesi,0,1994.0,,115.0,[],6.0,108,6.5637216711787865
tt0177871,short,John Bull,John Bull,0,1917.0,,3.0,"['Animation', 'Short']",5.3,9,6.771740349526265
tt0479651,movie,Dasavatharam,Dasavatharam,0,2008.0,,189.0,"['Action', 'Adventure', 'Sci-Fi']",7.2,8220,7.18996025602879
tt2877146,tvEpisode,Familie und andere Missverständnisse!,Familie und andere Missverständnisse!,0,2013.0,,29.0,[],7.6,5,6.846043603364321
tt9077914,tvMovie,Marie Brand und das Verhängnis der Liebe,Marie Brand und das Verhängnis der Liebe,0,2018.0,,89.0,[],7.0,20,6.843269892318277
tt0534736,tvEpisode,"Sex, Lies and Larvae","Sex, Lies and Larvae",0,2000.0,,46.0,"['Crime', 'Drama', 'Mystery']",7.7,689,7.482869502382627
tt0303963,video,Encyclopedia Erotica Volume 1,Encyclopedia Erotica Volume 1,1,1999.0,,90.0,[],5.8,9,6.790647912551475
tt0144146,movie,Convergence,Convergence,0,1999.0,,93.0,"['Mystery', 'Thriller']",4.5,491,5.240936393315627
tt0503378,tvEpisode,Casualty,Casualty,0,1958.0,,48.0,"['Action', 'Crime', 'Drama']",8.2,42,7.041971229473251
tt0096694,tvSeries,Saved by the Bell,Saved by the Bell,0,1989.0,1992.0,30.0,"['Comedy', 'Family', 'Romance']",7.0,30004,6.998709165586851
tt0365900,short,Le voeu,Le voeu,0,2002.0,,5.0,"['Animation', 'Comedy', 'Short']",7.2,6,6.83903916249894
tt6417014,movie,Filthy,Spina,0,2017.0,,87.0,[],6.6,455,6.6768628701568
tt3166390,tvEpisode,Looking for a Plus-One,Looking for a Plus-One,0,2014.0,,28.0,"['Comedy', 'Drama', 'Romance']",8.7,396,8.014678725099602
tt0095194,movie,Galactic Gigolo,Galactic Gigolo,0,1987.0,,80.0,"['Comedy', 'Sci-Fi']",3.4,229,5.114790836653387
tt1626229,short,Simone,Simone,0,2010.0,,17.0,"['Drama', 'Horror', 'Short']",6.9,16,6.834180421172453
tt1385612,movie,Ouija Board,Ouija Board,0,2009.0,,80.0,[],4.5,26,6.5920556987735335
tt0740973,tvEpisode,If You Have Tears,If You Have Tears,0,1963.0,,75.0,[],8.2,56,7.0988568532886
tt0593250,tvEpisode,Dream Lover,Dream Lover,0,1986.0,,25.0,"['Comedy', 'Family']",6.9,38,6.839603757255622
tt1345815,tvEpisode,Wende des Krieges,Wende des Krieges,0,2007.0,,43.0,"['Documentary', 'Drama', 'History']",7.6,11,6.864892513280213
tt1724431,tvEpisode,Soul of a Nation/Of God and Caesar,Soul of a Nation/Of God and Caesar,0,2010.0,,56.0,[],6.9,10,6.832528046808581
tt1196941,movie,Going Blind,Going Blind,0,2010.0,,82.0,[],6.4,17,6.7998951349075245
tt0372249,video,Dubbed and Dangerous,Dubbed and Dangerous,0,2001.0,,50.0,"['Action', 'Adventure', 'Comedy']",6.7,38,6.8111393377799665
tt0463661,video,Plantin' Seed 2,Plantin' Seed 2,1,2005.0,,120.0,[],8.3,20,6.947687563001009
